run_id,framework,experiment,model,dataset,record_type,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,25,2869.113354206085,0.72444,0.38541,0.89129,0.92911,0.8482,0.92456,0.68362,1.02074,0.54731,1.01182,0.0015248,0.0015248,0.0015248
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,26,2984.9224495887756,0.72178,0.38236,0.88877,0.93153,0.86051,0.94084,0.68655,1.00146,0.51145,1.00624,0.0015049999999999998,0.0015049999999999998,0.0015049999999999998
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,27,3099.161135673523,0.71698,0.37809,0.88807,0.91193,0.86289,0.92685,0.68243,1.00437,0.51627,1.01006,0.0014852,0.0014852,0.0014852
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,28,3212.6905357837677,0.71314,0.37319,0.88661,0.92763,0.86294,0.93971,0.69337,1.00473,0.4846,1.0081,0.0014654000000000002,0.0014654000000000002,0.0014654000000000002
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,29,3327.733033180237,0.71066,0.37182,0.88327,0.90812,0.85457,0.92163,0.68112,1.01207,0.53915,1.00873,0.0014456,0.0014456,0.0014456
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,30,3441.748280763626,0.70106,0.36773,0.88178,0.90594,0.86289,0.93154,0.68941,1.00651,0.51223,1.001,0.0014258,0.0014258,0.0014258
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,31,3555.2547900676727,0.7013,0.36789,0.88289,0.92397,0.86228,0.93528,0.69097,0.99182,0.52202,1.00255,0.001406,0.001406,0.001406
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,32,3668.703117132187,0.70008,0.3659,0.88383,0.92672,0.85261,0.93239,0.69837,0.9958,0.54629,1.00563,0.0013862,0.0013862,0.0013862
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,33,3781.9209740161896,0.69728,0.36229,0.8807,0.93463,0.84647,0.9291,0.68862,1.01975,0.55752,1.01221,0.0013663999999999998,0.0013663999999999998,0.0013663999999999998
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,34,3895.2096812725067,0.69594,0.36062,0.88318,0.93039,0.85485,0.93376,0.68984,1.00689,0.52728,1.0035,0.0013465999999999999,0.0013465999999999999,0.0013465999999999999
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,35,4007.7910299301147,0.69427,0.36086,0.88018,0.92584,0.84572,0.93556,0.6912,1.01306,0.50708,1.00389,0.0013267999999999997,0.0013267999999999997,0.0013267999999999997
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,36,4121.069433927536,0.69203,0.35763,0.8805,0.90853,0.85394,0.92568,0.6821,1.01887,0.53353,1.01566,0.001307,0.001307,0.001307
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,37,4233.71842622757,0.68956,0.35702,0.87733,0.92414,0.8642,0.93473,0.70012,0.99421,0.51192,0.99848,0.0012872,0.0012872,0.0012872
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,38,4348.055560588837,0.68421,0.35295,0.87859,0.91419,0.84533,0.92793,0.69317,0.98517,0.53193,1.00531,0.0012674000000000001,0.0012674000000000001,0.0012674000000000001
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,39,4461.622260093689,0.68237,0.35092,0.87668,0.92287,0.84768,0.91906,0.68405,1.00359,0.53222,1.0021,0.0012476,0.0012476,0.0012476
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,40,4574.292926073074,0.67859,0.34579,0.87598,0.92157,0.8602,0.93352,0.69514,1.00248,0.52754,1.00429,0.0012278,0.0012278,0.0012278
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,41,4688.541990995407,0.6753,0.34646,0.87499,0.92241,0.8409,0.924,0.69458,0.97754,0.52254,0.99376,0.001208,0.001208,0.001208
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,42,4802.391081094742,0.67541,0.34321,0.87577,0.93028,0.84225,0.92627,0.69249,0.99288,0.5162,1.00894,0.0011882000000000002,0.0011882000000000002,0.0011882000000000002
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,43,4915.091522693634,0.66994,0.34115,0.8734,0.91811,0.84259,0.92027,0.69634,0.98495,0.53008,1.00192,0.0011684000000000002,0.0011684000000000002,0.0011684000000000002
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,44,5028.414249420166,0.66876,0.33904,0.87426,0.92435,0.86894,0.9303,0.69691,0.98969,0.50747,1.00701,0.0011486,0.0011486,0.0011486
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,45,5142.544006347656,0.66258,0.3364,0.86986,0.91489,0.87061,0.94128,0.70419,0.9963,0.51644,1.00713,0.0011288000000000001,0.0011288000000000001,0.0011288000000000001
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,46,5256.042956352234,0.66782,0.33692,0.87238,0.90392,0.87324,0.93203,0.69219,1.0013,0.54615,1.00841,0.001109,0.001109,0.001109
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,47,5369.43750500679,0.66095,0.33436,0.87036,0.90586,0.8747,0.93635,0.70095,0.9963,0.51989,1.00439,0.0010892000000000002,0.0010892000000000002,0.0010892000000000002
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,48,5482.8399221897125,0.66185,0.3334,0.87236,0.90563,0.84726,0.91333,0.68622,0.98963,0.55438,1.0083,0.0010694,0.0010694,0.0010694
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,49,5596.052570819855,0.66079,0.33432,0.87081,0.92204,0.84872,0.91863,0.69428,0.98163,0.52538,1.00106,0.0010496000000000001,0.0010496000000000001,0.0010496000000000001
